id,predicted,text
11120,u,I've harvested 88 of food! http://t.co/e33auvA5qp #android  #androidgames  #gameinsight
11121,u,I've collected 609 gold coins! http://t.co/fXI0S3mYGx #android  #androidgames  #gameinsight
11141,u,I've collected 34 950 gold coins! http://t.co/zkLCKuuzpx #android  #androidgames  #gameinsight
11147,u,I've earned a new achievement: `Pilgrim`. Try to beat me in the #Android game The Tribez! http://t.co/vtl3O0bFMn #androidgames  #gameinsight
11149,u,I've collected 244 gold coins! http://t.co/TK1DzKrmJu #android  #androidgames  #gameinsight
11164,u,I've collected 590 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11165,p,Went to bed and does not want to be interrupted any more! 02/28 20:34 (Sleep as Android)
11167,n,Wow. that looks like a legit android phone. http://t.co/SyvJfx5Dlq
11196,u,I've harvested 300 of food! http://t.co/zBGRJT5rSh #android  #androidgames  #gameinsight
11197,u,I have completed the quest 'Plant 3 Pretty Bus...' in the #Android game The Tribez. http://t.co/NJ9gou68ty #androidgames  #gameinsight
11203,u,I have Pretty Bush on my island! Now my island is even more awesome! http://t.co/2azcoU2RzL #android  #androidgames  #gameinsight
11210,u,The "Farm" collection in Big Business has been completed! 69 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11216,u,I've harvested 1 244 of food! http://t.co/rgaZVkjwrm #android  #androidgames  #gameinsight
11217,p,Futsal time with android fc
11218,n,@_iLoveTreySongz fucc no#team android
11219,u,I've harvested 940 of food! http://t.co/zBGRJT5rSh #android  #androidgames  #gameinsight
11220,p,@KaneeeeZhann @EricCys yeah meh? But i checked just now android store is charging for $2.80 :O
11223,u,I have completed the quest 'Demolish the Murlo...' in the #Android game The Tribez. http://t.co/zwnpAOe6Pw #androidgames  #gameinsight
11224,u,I've earned a new achievement: `Savior`. Try to beat me in the #Android game The Tribez! http://t.co/XmmoqOKb1F #androidgames  #gameinsight
11236,n,@lucygrie only with phones. mine is an android and I can see it. the same with the boy's twitter accounts.
11239,u,Start playing Paradise Island on Android http://t.co/boIU6xAqrA #Android #Androidgames #Gameinsight http://t.co/xmQ0FghChV
11240,n,The android version of @ClassDojo is free in the play store. Get it while it's hot!
11244,u,I've collected 14 900 gold coins! http://t.co/tfnCmHa86X #android  #androidgames  #gameinsight
11247,u,I have completed the quest 'Chase away 2 Murlods.' in the #Android game The Tribez. http://t.co/NJ9gou68ty #androidgames  #gameinsight
11268,u,I've harvested 1 037 of food! http://t.co/rgaZVkjwrm #android  #androidgames  #gameinsight
11270,u,New 1 class "Rescuer" award received! 89 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11272,u,New 1 class "Rescuer" award received! 3 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11274,u,Pixel Art Click widget on lockscreen #soon #android http://t.co/sWxuybVNeD
11298,u,The Tribez is a great game! Try to become a tribal leader! http://t.co/c1L4YwOP3E #android  #androidgames  #gameinsight
11299,p,From Android market  Yes. "@Garfieldina: Let me ask a blonde question  is tweetdeck downloadable or is it like writelonger?"
11302,u,Start playing Paradise Island on Android http://t.co/boIU6xAqrA #Android #Androidgames #Gameinsight http://t.co/ueolJ9GcUv
11304,p,This Android tablet better make me happy.
11305,u,I've collected 55 036 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11306,u,I have completed the quest 'Fulfill wishes at ...' in the #Android game The Tribez. http://t.co/6FcPKFwoLs #androidgames  #gameinsight
11322,u,I've collected 17 040 gold coins! http://t.co/tfnCmHa86X #android  #androidgames  #gameinsight
11324,u,Could Android 5.0 Key Lime Pie be based on Linux 3.8 kernel?

http://t.co/CuTSQVFKMB
11328,n,@Garfieldina downloadable app for Android. For PC you either download and run the installer or sign in directly kama client .
11329,u,I have a wife 3 kids 4 #ps3 6 tvs 2 pcs 2 laptops 2 ANDROID TABS 3mobiles 2 dogs and still wonder why im #skint
11331,u,New 3 class "Achievement collector" award received! 87 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11332,u,New 3 class "Achievement collector" award received! 42 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11345,u,I've harvested 1 260 of food! http://t.co/ekGqglF6Qr #android  #androidgames  #gameinsight
11353,u,I've collected 15 660 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11356,u,I have completed the quest 'Repair Jamboa`s ho...' in the #Android game The Tribez. http://t.co/NJ9gou68ty #androidgames  #gameinsight
11367,u,Samsung announces Knox enterprise security system for its Android devices

http://t.co/iNdtF30iTC
11368,u,I've harvested 5 of food! http://t.co/n3ieSUfzQr #android  #androidgames  #gameinsight
11371,u,Start playing Paradise Island on Android http://t.co/ysSYCriqRe #Android #Androidgames #Gameinsight http://t.co/evpiqMzE1n
11373,p,@sean_nicholls erm LG Optimus black. Its kinda old phone  Android 2.3 i think.
11378,u,Start playing Paradise Island on Android http://t.co/ysSYCriqRe #Android #Androidgames #Gameinsight http://t.co/aFdqGgSnXL
11390,u,Oh god  Super Hexagon Android app  oh this will not end well.
11392,n,Just set this account up on the android so I can tweet first thing when I wake up #MattKemp
11393,u,The Tribez is a great game! Try to become a tribal leader! http://t.co/QPnTb3u6RX #android  #androidgames  #gameinsight
11395,u,I have completed the quest 'Complete tutorial.' in the #Android game The Tribez. http://t.co/mwnGGenUkt #androidgames  #gameinsight
11396,u,I've collected 40 802 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11398,u,I've earned a new achievement: `Chief`. Try to beat me in the #Android game The Tribez! http://t.co/Log9dV0WBA #androidgames  #gameinsight
11399,u,I have reached level 45 in The Tribez! Join in and try to overtake me! http://t.co/arSyBPCJnS #android  #androidgames  #gameinsight
11412,n,@fxxdenise HELLO ANDROID USER HERE ):
11413,u,I have Flowerbed on my island! Now my island is even more awesome! http://t.co/CCuBsKzUi7 #android  #androidgames  #gameinsight
11414,u,I've collected 19 429 gold coins! http://t.co/aKnd9lAmVS #android  #androidgames  #gameinsight
11415,n,@desiibond and moreover  MMX is using stock Android which is way better than any type of customization.
11416,u,I've just received an achievement: Romantic http://t.co/qoqr3gzSJg #Android #Androidgames #Gameinsight
11417,u,I have completed the quest 'Wood into lumber.' in the #Android game The Tribez. http://t.co/6FcPKFwoLs #androidgames  #gameinsight
11422,n,Visit the links from your android phone. 
Screen Capture Shortcut Free v 1.2.0 ( http://t.co/aGL1qRLwTQ )
 @Dira
11426,u,I've harvested 252 of food! http://t.co/yLqQAltxdE #android  #androidgames  #gameinsight
11447,u,I've collected 21 165 gold coins! http://t.co/tfnCmHa86X #android  #androidgames  #gameinsight
11448,u,I've collected 12 920 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11449,u,"@firefox: Love Firefox? Install #Firefox for #Android's new update to unlock great new features http://t.co/2jEeKJcOlN"
11454,u,I've harvested 30 of food! http://t.co/qmmcFFcPhs #android  #androidgames  #gameinsight
11456,n,Visit the links from your android phone. Screen Capture Shortcut Free v 1.2.0 ( http://t.co/wBui1Ou10s? ) @diraasteel
11478,u,I've collected 14 515 gold coins! http://t.co/tfnCmHa86X #android  #androidgames  #gameinsight
11484,u,I've harvested 135 of food! http://t.co/I8SQM6Dqbd #android  #androidgames  #gameinsight
11485,u,I've collected 204 gold coins! http://t.co/J1TR9J0U4k #android  #androidgames  #gameinsight
11486,u,I've harvested 105 of food! http://t.co/hbpErznyQW #android  #androidgames  #gameinsight
11488,u,I've collected 208 gold coins! http://t.co/w32db4ijrX #android  #androidgames  #gameinsight
11492,u,I have completed the quest 'Load improved grap...' in the #Android game The Tribez. http://t.co/z9gDIwkTit #androidgames  #gameinsight
11514,u,I have discovered a new territory in The Tribez! http://t.co/4dlY61DKJF #android  #androidgames  #gameinsight
11523,u,I've collected 32 981 gold coins! http://t.co/8hSgAiyHGo #android  #androidgames  #gameinsight
11524,u,I have completed the quest 'Chop down 4 Trees.' in the #Android game The Tribez. http://t.co/mwnGGenUkt #androidgames  #gameinsight
11527,u,I've collected 70 455 gold coins! http://t.co/Y5dX5hNKIP #android  #androidgames  #gameinsight
11558,u,I've collected 22 900 gold coins! http://t.co/aKnd9lAmVS #android  #androidgames  #gameinsight
11562,u,I've earned a new achievement: `Cleaner`. Try to beat me in the #Android game The Tribez! http://t.co/WnO9sD499b #androidgames  #gameinsight
11563,u,I've collected 10 065 gold coins! http://t.co/tfnCmHa86X #android  #androidgames  #gameinsight
11583,u,I've harvested 540 of food! http://t.co/MzOj4fgZVU #android  #androidgames  #gameinsight
11584,u,I've collected 58 gold coins! http://t.co/clmE53R21h #android  #androidgames  #gameinsight
11585,u,I've collected 12 340 gold coins! http://t.co/Y5dX5hNKIP #android  #androidgames  #gameinsight
11587,u,I have Patch on my island! Now my island is even more awesome! http://t.co/6IayWHWyqW #android  #androidgames  #gameinsight
11588,u,I've harvested 1 730 of food! http://t.co/zBGRJT5rSh #android  #androidgames  #gameinsight
11604,u,I've harvested 856 of food! http://t.co/C9c1EiWVMv #android  #androidgames  #gameinsight
11609,u,New 3 class "Achievement collector" award received! 69 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11610,u,Start playing Paradise Island on Android http://t.co/LeDp55ymbq #Android #Androidgames #Gameinsight http://t.co/Y0lGPdhEzU
11612,u,New 3 class "Achievement collector" award received! 76 http://t.co/D4TgN61Ksy #android #gameinsight #androidgames
11614,u,I've earned a new achievement: `Pythian`. Try to beat me in the #Android game The Tribez! http://t.co/YO3KH3qVy4 #androidgames  #gameinsight
11636,u,I have completed the quest 'Stock for travelers.' in the #Android game The Tribez. http://t.co/2laoXIW42g #androidgames  #gameinsight
11637,u,I have completed the quest 'Dino`s Rides' in the #Android game The Tribez. http://t.co/f8jz8wM2EA #androidgames  #gameinsight
11638,u,I have completed the quest 'Build 4 Idols.' in the #Android game The Tribez. http://t.co/JhXpmM6Frl #androidgames  #gameinsight
11639,u,I've collected 1 130 gold coins! http://t.co/clmE53R21h #android  #androidgames  #gameinsight
11641,u,I've harvested 908 of food! http://t.co/OA8yl3I4kW #android  #androidgames  #gameinsight
11642,u,I've collected 3 196 gold coins! http://t.co/8zBJ211jRK #android  #androidgames  #gameinsight
11643,u,I have Bench on my island! Now my island is even more awesome! http://t.co/2azcoU2RzL #android  #androidgames  #gameinsight
11645,u,I have Hut on my island! Now my island is even more awesome! http://t.co/6IayWHWyqW #android  #androidgames  #gameinsight
11647,u,I've harvested 15 of food! http://t.co/7MZyB16Vmj #android  #androidgames  #gameinsight
11648,u,I've collected 5 125 gold coins! http://t.co/fzRHvyPeCv #android  #androidgames  #gameinsight
11650,u,I've harvested 420 of food! http://t.co/SRXrG3ZaKD #android  #androidgames  #gameinsight
11657,u,I've collected 1 060 gold coins! http://t.co/igCdbJFp3T #android  #androidgames  #gameinsight
11659,u,I've collected 13 420 gold coins! http://t.co/ybtexAJWpg #android  #androidgames  #gameinsight
11663,u,I have completed the quest 'Chop down 4 Trees.' in the #Android game The Tribez. http://t.co/z9gDIwkTit #androidgames  #gameinsight
11664,u,Start playing Paradise Island on Android http://t.co/jqxgH9TevV #Android #Androidgames #Gameinsight http://t.co/pW3SV7dqmy
11665,u,I have reached level 4 in The Tribez! Join in and try to overtake me! http://t.co/PStGzTPe6I #android  #androidgames  #gameinsight
11667,u,I've harvested 174 of food! http://t.co/Xs4fFRDFoQ #android  #androidgames  #gameinsight
11668,u,I've collected 4 378 gold coins! http://t.co/d25RWSJH6E #android  #androidgames  #gameinsight
11682,p,I guess is ur ntwrk! Cus my dm's av bin delivering "@stickswit: Is it Twitter for android or my network?I Cnt send dm since yesterday:("
11683,u,I've collected 10 176 gold coins! http://t.co/d25RWSJH6E #android  #androidgames  #gameinsight
11687,u,I have Coffee Tree on my island! Now my island is even more awesome! http://t.co/w7LRPFN9lO #android  #androidgames  #gameinsight
11694,u,I've harvested 50 of food! http://t.co/7MZyB16Vmj #android  #androidgames  #gameinsight
11695,u,I've harvested 302 of food! http://t.co/3s21nhO41j #android  #androidgames  #gameinsight
11709,u,I've harvested 500 of food! http://t.co/7MZyB16Vmj #android  #androidgames  #gameinsight
11710,u,I've harvested 300 of food! http://t.co/Yx1IUt4JeH #android  #androidgames  #gameinsight
11711,n,the newest twitter update in my android phone is svck. the tweet-mention-notif often late or doubled. @twitter
11712,n,Can anyone recommend a good android Twitter app for phone and tablet plz? Tweetcaster ad's are missing me off!
11713,u,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/BaR68oHtmF
11719,n,@HapticsDev I'm popping at the wip!! PUGRR!PAFF!GRRR!Android rocks!And developers have feelings  too B-) #wipjam http://t.co/D4kTb6HDkA
11721,u,I have Bonfire on my island! Now my island is even more awesome! http://t.co/2azcoU2RzL #android  #androidgames  #gameinsight
11722,u,I've harvested 399 of food! http://t.co/iWslxSxlGA #android  #androidgames  #gameinsight
11734,u,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/C86wml9Vuy
11735,u,Start playing Paradise Island on Android http://t.co/jqxgH9TevV #Android #Androidgames #Gameinsight http://t.co/PeQmDwLsqB
11736,u,I have completed the quest 'Build 2 Huts.' in the #Android game The Tribez. http://t.co/z9gDIwkTit #androidgames  #gameinsight
11738,u,I've harvested 793 of food! http://t.co/ErWdLx5a83 #android  #androidgames  #gameinsight
11739,u,I've collected 155 gold coins! http://t.co/XaWpX8XQUm #android  #androidgames  #gameinsight
11744,u,Start playing Paradise Island on Android http://t.co/MysugbKtF8 #Android #Androidgames #Gameinsight http://t.co/zTpg4GqwHF
11767,u,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/hFYO6iDsRZ
11768,u,I've collected 940 gold coins! http://t.co/XaWpX8XQUm #android  #androidgames  #gameinsight
11769,u,I've collected 45 135 gold coins! http://t.co/SSJZYZSiOc #android  #androidgames  #gameinsight
11772,u,I've collected 14 240 gold coins! http://t.co/ybtexAJWpg #android  #androidgames  #gameinsight
11776,u,I've collected 4 018 gold coins! http://t.co/TsQ2aAWAMs #android  #androidgames  #gameinsight
11780,u,Start playing Paradise Island on Android http://t.co/jqxgH9TevV #Android #Androidgames #Gameinsight http://t.co/fUBrWOCKju
11799,u,Start playing Paradise Island on Android http://t.co/jqxgH9TevV #Android #Androidgames #Gameinsight http://t.co/LNRF1BwlnE
11805,u,Start playing Paradise Island on Android http://t.co/74g9jrD2mg #Android #Androidgames #Gameinsight http://t.co/NZv8DIdk5g
11806,u,I've harvested 570 of food! http://t.co/E5Dg6ETKTL #android  #androidgames  #gameinsight
