id,predicted,source,source_cleaned,tweettopic,user,text
11135,u,QuickPull,BlackBerry,Blackberry,FaddlyH,Running a @QuickPull on my BlackBerry. Brb!
11156,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Baybii_Luv,"False ""@Slimroka: False @Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . .True or False?"""""
11160,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,VazAlisha,I want the new Blackberry 710 it is supposed to be Amazing.
11183,u,QuickPull,BlackBerry,Blackberry,nurinswasti,Running a @QuickPull on my BlackBerry. Brb!
11205,u,QuickPull,BlackBerry,Blackberry,ebitempur,Running a @QuickPull on my BlackBerry. Brb!
11227,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Davydee007,I hate blackberry handheld. Very useless phone.
11228,u,QuickPull,BlackBerry,Blackberry,bayu_aji,Running a @QuickPull on my BlackBerry. Brb!
11229,u,QuickPull,BlackBerry,Blackberry,anisawisela,Running a @QuickPull on my BlackBerry. Brb!
11230,u,Twitter for BlackBerry??,BlackBerry,Blackberry,_abbywalker,@johnspen @sammyjobrewer I can't see this?? I'm on Blackberry it just looks like little black squares :( #whoseoldsckoolnow #me
11231,u,Twitter for BlackBerry??,BlackBerry,Blackberry,siennastarrr,@shannonpetruk jkz bbg its probs when I retweet something on my blackberry I accidently press unfollow then follow again :p
11232,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,GreggWallis,Never having a blackberry ever again #shitphone
11233,u,QuickPull,BlackBerry,Blackberry,omgitsmarieeeel,Running a @QuickPull on my BlackBerry. Brb!
11254,u,QuickPull,BlackBerry,Blackberry,iamCamsss,Running a @QuickPull on my BlackBerry. Brb!
11260,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,La6oOwf,"RT""@Alyazyaa_: I don't want to use my blackberry anymore."""
11261,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Lady_AnGeL94,Back from blackberry ... :)
11280,u,QuickPull,BlackBerry,Blackberry,qiqiandriani,Running a @QuickPull on my BlackBerry. Brb!
11282,u,Twitter for BlackBerry??,BlackBerry,Blackberry,IrisWigman,Guise anyone know any hot guys who have a blackberry?
11283,u,QuickPull,BlackBerry,Blackberry,Ghaniskristia,Running a @QuickPull on my BlackBerry. Brb!
11284,u,Twitter for BlackBerry??,BlackBerry,Blackberry,meelogsin,yaaaay!!quikly put a zany signature!:))----&gt; @btushar @sonic_sagar @Jains99 @rohitindia @deera30 @BlackBerryIN @got_blackberry
11285,u,Twitter for BlackBerry??,BlackBerry,Blackberry,que_haidar,@_Khairr_ blackberry
11287,u,UberSocial for BlackBerry,BlackBerry,Blackberry,_mandyxox,BlAcKbeRrY is DuH ShIt JwZZ
11292,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,rethaVM,R150 for a Blackberry battery ra jewa mo!!!
11311,u,QuickPull,BlackBerry,Blackberry,BadrulMahamod,Running a @QuickPull on my BlackBerry. Brb!
11314,u,QuickPull,BlackBerry,Blackberry,jam3993,Running a @QuickPull on my #BlackBerry. Brb!
11315,u,QuickPull,BlackBerry,Blackberry,girdapont,Running a @QuickPull on my BlackBerry. Brb!
11317,u,Twitter for BlackBerry??,BlackBerry,Blackberry,RRahmadi48,@steviiegneebong r u a blackberry user?
11338,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,jesphi90,Just to let you all know my phone is out of action (again) and I can't make/receive calls. Thanks again Blackberry!
11339,negative,The Sitter for BlackBerry,BlackBerry,Blackberry,_MrBentleySA,IF THE BLACKBERRY AMBASSADOR ISNT YOU (OR SOMEONE I KNOW)  PLEASE DONT ASK ME TO VOTE
11341,u,QuickPull,BlackBerry,Blackberry,dickasamudia,Running a @QuickPull on my BlackBerry. Brb!
11342,u,QuickPull,BlackBerry,Blackberry,BellindaDiana,Running a @QuickPull on my BlackBerry. Brb!
11358,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,LSilversten,I've just unlocked the Link Up With Twitter! (5 points) achievement in #THKLive for #BlackBerry!
11361,u,Twitter for BlackBerry??,BlackBerry,Blackberry,nitkruks,Blackberry fone wiv nokia ringtone. Na wa o
11364,u,Twitter for BlackBerry??,BlackBerry,Blackberry,greesyduck,@joanwhinnem agree I changed to HTC aww I put sim card back in my Blackberry because I was tearing my hair out with the new HTC ???xx
11365,u,QuickPull,BlackBerry,Blackberry,Mirzha7,Running a @QuickPull on my BlackBerry. Brb!
11381,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,gusde_wije,I've just won a big $10075 pot in #THKLive for #BlackBerry - Play for FREE - http://t.co/whlfOAO10I
11383,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Tsheggo,Is it freeze free? RT @Sublime_Kevin: Twitpic this Blackberry Z10 @BombshellBelle2
11384,u,QuickPull,BlackBerry,Blackberry,shinta_iik,Running a @QuickPull on my BlackBerry. Brb!
11405,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Mnqobi_Banele,Yeah! Got dat msg  thy wanna make money nw RT @nobby_star: Blackberry Absolute Plan? Lol
11407,u,QuickPull,BlackBerry,Blackberry,AchikKabidi,Running a @QuickPull on my BlackBerry. Brb! #ABU #PAS #PR #GANU #GGMU
11409,u,QuickPull,BlackBerry,Blackberry,fujiko1013,Running a @QuickPull on my BlackBerry. Brb!
11429,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,dewharle,"! ""@Slimroka: False @Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . .True or False?"""""
11431,u,QuickPull,BlackBerry,Blackberry,prasetyyoo,Running a @QuickPull on my BlackBerry. Brb!
11433,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Bush_Modo,Hawu  so MTN Blackberry users have a limit of 200MB per month as of tomorrow? Cc @NT_Dhlomo
11441,u,UberSocial for BlackBerry,BlackBerry,Blackberry,Manyanani,Show your love and vote for my boy @vukz_ie03 to be a BlackBerry Ambassador on (NMMU Campus) http://t.co/W8av2rhUYH
11466,u,Twitter for BlackBerry,BlackBerry,Blackberry,iamApayne,@BlackBerry @BlackBerry_ZA having so much fun with my new BlackBerry z10..however where is whatsapp. :(
11468,u,Twitter for BlackBerry??,BlackBerry,Blackberry,syvqillx,@_NurAslam cause I got blackberry......
11469,u,QuickPull,BlackBerry,Blackberry,jerayeli,Running a @QuickPull on my BlackBerry. Brb!
11473,u,QuickPull,BlackBerry,Blackberry,AreNeeGABAN,QuickPull in progress on my BlackBerry (y)
11475,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,TiNkEr_BeLLe77,Quite excited. Am finally ditching Blackberry. Ordering my upgrade phone: a Sonia Xperia S! Had a look at a live model in shop. Droolworthy.
11504,u,QuickPull,BlackBerry,Blackberry,nurrosniza,Running a @QuickPull on my BlackBerry. Brb!
11505,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Safiology,Blackberry  Charger  Electricity  Charged ... Is it only me who sees here a whole perfect &amp; complete sex scene?
11506,u,Twitter for BlackBerry??,BlackBerry,Blackberry,MattWilliams14,Ping off mi blackberry
11507,u,Twitter for BlackBerry??,BlackBerry,Blackberry,x_amos,Anyone thinking of getting a new @blackberry might as well buy 2 cups &amp; a string  at least you'll be getting your moneys worth.
11509,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Berry17Yose,Just because I have a blackberry  doesn't mean I'm running a free internet cafe! Fuqen!
11510,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,fun_knee_kirk,8% electricity tariff hike! Note to self: get rid of blackberry phone  charging 5 times a day just became more expensive.
11545,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,LEGOTISME,Finally the 2 year contract is coming to an end maybe I can score a Blackberry 10 ???
11546,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,ChiefTeller,"Imagine getting a ""please call me"" from a celebrity... Thanks to social networks and BlackBerry they safe"
11548,u,QuickPull,BlackBerry,Blackberry,itsmeiyareyes,Running a @QuickPull on my BlackBerry. Brb!
11549,negative,Twitter for BlackBerry,BlackBerry,Blackberry,Skillshop,@UK_BlackBerry is it possible to have 'phone calls only' when in bedside mode as opposed to 'all alerts off'?
11550,u,QuickPull,BlackBerry,Blackberry,itsmicoloco,launching  a @QuickPull on my BlackBerry. you know what it means! catch with you later..
11569,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Joeycourtney1,@Dean_Catney stop neglecting your blackberry! Lol
11571,u,QuickPull,BlackBerry,Blackberry,keziaTFT,Running a @QuickPull on my BlackBerry. Brb!
11573,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,narryfeeels_,never get a blackberry ffs their shit
11574,u,Twitter for BlackBerry,BlackBerry,Blackberry,KLajili,We are hiring a #blackberry Plattform Evangelist for our UK developer relation team: http://t.co/uJVAz9AvXq
11578,u,Twitter for BlackBerry??,BlackBerry,Blackberry,crisscode,@BlackBerryHelp there is no blackberry maps in app world  how to download ? Help me please
11579,negative,Texas Hold'em King LIVE,BlackBerry,Blackberry,Boneyboi06,I'm playing #THKLive on #BlackBerry at a $2K table.
11580,u,Twitter for BlackBerry??,BlackBerry,Blackberry,tsloww,"Werin Dem go talk b4?!""@AhmsBaba: Army denies killing Nasarawa students http://t.co/3bmKd4Lkdq (Sent via News24 BlackBerry app)"""
11600,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,nanaayesusakyi,@kfly213: I already have da BLACKBERRY Z10 case. Next I will buy da CHARGER too.... May be next year.I will go for da PHONE itsel u di3333
11601,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ITweet_question,Cc that ur friend you Can Sell for a blackberry charger ?
11603,u,QuickPull,BlackBerry,Blackberry,EmildaSofyan,Running a @QuickPull on my BlackBerry. Brb!
11626,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,LewisCobb1,Fucking hate this blackberry
11627,u,QuickPull,BlackBerry,Blackberry,NaraJM,Running a @QuickPull on my BlackBerry. Brb!
11628,u,Twitter for BlackBerry??,BlackBerry,Blackberry,kashagupta,@isaifshah I can't see that on my blackberry! So that's extra mean of you
11631,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,KennieMcDOPE,"True ""@dewharle: ! ""@Slimroka: False @Yo_itzkuljonez: One of the major functions of laptop in naija is to charge blackberry phones . ."
11632,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,lawhaa,this blackberry isny letting ma facebook work! The fuker! #hatephones
11634,u,QuickPull,BlackBerry,Blackberry,lester_less,Running a @QuickPull on my BlackBerry Torch. Brb!
11652,u,Twitter for BlackBerry??,BlackBerry,Blackberry,RenneggThe1st,@hot_rod1988: @RenneggThe1st be better the that piece of shit blackberry #crapberry cunt get back to work. Lol
11655,positive,UberSocial for BlackBerry,BlackBerry,Blackberry,ZamaKhabako,"Track your girlfriend with your blackberry :""D #UberAds"
11672,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Flemin91,@katepaolozzi a looked coz a can't see a single pic on me shit blackberry till a open it!! Once a had a shook me head repeatedly
11673,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,KathyHawkes,#bberrystrong why BlackBerry can regain momentum in the Enterprise! #byod http://t.co/FSEqQYiEEV
11675,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,TimmyWestover,I wonder if the BlackBerry 10 is better than this one.
11676,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Sareophonics,It's difficult to text subtly in class when your Blackberry keyboard is really loud.
11680,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Lydiaa_23ox,@BlackBerryHelp how can I download movies to my blackberry tablet?
11700,u,QuickPull,BlackBerry,Blackberry,WIENDAIRFAN,Running a @QuickPull on my BlackBerry. Brb!
11702,u,Twitter for BlackBerry??,BlackBerry,Blackberry,thebossgirl,"Bold ""@questionieer: Curve or bold ""BlackBerry"" #TheQs"""
11703,negative,TweetCaster for BlackBerry,BlackBerry,Blackberry,rezaramadan9,Turned out  this tweetcaster has a lot downsides  it also makes my blackberry being so easy to get warmer and warmer.
11706,u,QuickPull,BlackBerry,Blackberry,deby_bhi,Running a @QuickPull on my BlackBerry. Brb!
11707,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Cutmuethia,Brif Launch Blackberry z10 ... http://t.co/7IYxntKefr
11708,u,Twitter for BlackBerry??,BlackBerry,Blackberry,super_tee1,Longer than b4 ????? already sight ??  buh my blackberry contact longer than your IQ
11728,u,QuickPull,BlackBerry,Blackberry,Windy_Ahma,Running a @QuickPull on my BlackBerry. Brb!
11732,u,Twitter for BlackBerry??,BlackBerry,Blackberry,BeingStupid_,@chotifataakdi Haha true that! Please advertise for my phone also. But ugh  it too is a #Blackberry x_x :p
11752,u,Twitter for BlackBerry??,BlackBerry,Blackberry,michellemimi_,@mekevin21 no. yang for blackberry. why?
11760,u,QuickPull,BlackBerry,Blackberry,akmalzolman,Running a @QuickPull on my BlackBerry. Brb!
11761,u,QuickPull,BlackBerry,Blackberry,sulex101,Running a @QuickPull on my BlackBerry. Brb!
11765,u,Twitter for BlackBerry??,BlackBerry,Blackberry,LOStagram,@RusherHeaven nope. I use twitter cause it's already installed on my blackberry  and my blackberry can't open the web :( #VoteBTR #KCA
11787,u,QuickPull,BlackBerry,Blackberry,osmarbinter,Running a @QuickPull on my BlackBerry. Brb!
11792,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,jos_keller,I hate my blackberry  want a new phone so badly
11793,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,kolizzle,"9 year olds have a Blackberry  an iPad  a laptop  &amp; a Facebook... When I was 9  I felt cool with my brick game"""
11815,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,d0ki,Now the only thing that I've to arrange is my GMail and Blackberry contacts  so it'll sync properly to the new toy pheeww ~
11817,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,narryfeeels_,some1 get me a shotgun bc this blackberry isn't workin uGH put me out my misery
11818,u,QuickPull,BlackBerry,Blackberry,eiresedx,Running a @QuickPull on my BlackBerry. Brb!
11837,u,QuickPull,BlackBerry,Blackberry,ryan_kenrick,Running a @QuickPull on my BlackBerry. Brb!
11839,u,QuickPull,BlackBerry,Blackberry,chopens,Running a @QuickPull on my BlackBerry. Brb!
11840,u,QuickPull,BlackBerry,Blackberry,brigettedolar,Running a @QuickPull on my BlackBerry. Brb!
11864,u,QuickPull,BlackBerry,Blackberry,andiyuwono,Running a @QuickPull on my BlackBerry. Brb!
11866,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Mfnooda17,#Hate BlackBerry :')
11883,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,KasiSwag,"Lol RT @ChiefTeller: Imagine getting a ""please call me"" from a celebrity... Thanks to social networks and BlackBerry they safe"
11885,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,azile98,Whoopy RT @Mtamerri: So us who have contracts with @MTNza won't be affected by this Blackberry absolute!!!
11886,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,laurachova_,Someone get me a nokia brick 4 my bday pls. This blackberry is a joke
11887,u,QuickPull,BlackBerry,Blackberry,mishella99,Running a @QuickPull on my BlackBerry. Brb yo!
11888,u,QuickPull,BlackBerry,Blackberry,Whitenuka,Running a @QuickPull on my BlackBerry. Brb!
11911,positive,Twitter for BlackBerry??,BlackBerry,Blackberry,jjMayoh,@BethWalsh93 @HarveyGledhill @katiebing94  my blackberry is too poor to see those :( #shitphone
11913,u,QuickPull,BlackBerry,Blackberry,Dana_Initial_D,Running a @QuickPull on my BlackBerry. Brb!
11935,u,QuickPull,BlackBerry,Blackberry,anggiasih,Running a @QuickPull on my #BlackBerry. Brb!
11936,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,AzrulLasim,Blackberry pin please!
11937,u,QuickPull,BlackBerry,Blackberry,syukurVANdipuro,Running a @QuickPull on my BlackBerry. Brb!
11939,u,QuickPull,BlackBerry,Blackberry,batikrajapadmi,Running a @QuickPull on my BlackBerry. Brb!
11960,negative,UberSocial for BlackBerry,BlackBerry,Blackberry,Scott8Davis,My blackberry's literally held together by electrical tape
11963,u,Twitter for BlackBerry??,BlackBerry,Blackberry,LutherAdeniji,@SoccerManager and blackberry?
11971,u,Twitter for BlackBerry??,BlackBerry,Blackberry,zie81,@ RIM BlackBerry Office Pacific Place for Launching Z10
11972,u,QuickPull,BlackBerry,Blackberry,deardRu,Running a @QuickPull on my BlackBerry. Brb!
11997,u,Twitter for BlackBerry??,BlackBerry,Blackberry,ellieharp1,Anyone got a spare blackberry charger in college?!
11998,u,Twitter for BlackBerry??,BlackBerry,Blackberry,farhanaraffee,Blackberry torch white colour for sale RM700. Still in a good condition. Price can nego. Interested? Do DM me ???
11999,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,bomnaI,anyone who has blackberry? lol can i add you? i need talking friend for this pity blackberry lol
12000,u,QuickPull,BlackBerry,Blackberry,tha_estell,Running a @QuickPull on my BlackBerry. Brb!
12022,u,QuickPull,BlackBerry,Blackberry,ATaynys,Running a @QuickPull on my BlackBerry. Brb!
12023,u,Twitter for BlackBerry??,BlackBerry,Blackberry,TiNkEr_BeLLe77,@AustinNix123 @AshTordiffe Is that wail of despair for my abandonment of Blackberry  or gaining Instagram? ;)
12025,u,Twitter for BlackBerry??,BlackBerry,Blackberry,Darcy_Edenn,Finally got the clicky noise off my blackberry  woo
12026,u,Twitter for BlackBerry??,BlackBerry,Blackberry,KENKANYUGI,@SafaricomLtd am asking u again try this have a blackberry sub. Whether daily or montly don't call anyone put tell me if u will have airtime
12027,u,QuickPull,BlackBerry,Blackberry,dwipras,Running a @QuickPull on my BlackBerry. Brb!
12028,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,mchalistoes,Ur useless u like a blackberry without BIS
12029,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,twixter13,"Cheap network RT""@KaygeeCorner: Lol and hello cellc @Usixty: Yup  hello voda RT @QweenLee_Maray: So @MTNza is loosing all its Blackberry"
12056,u,Twitter for BlackBerry,BlackBerry,Blackberry,arakisergio,@zhephree @neato_app @EnyoJS @phonegap and BlackBerry 10? I think it will work without much work ;)
12057,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,SarrahNeverson,The @BlackBerry it's The True Life !!
12059,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Cazzy_Gbz,Everybody On Bbm Gets Up In Di Mornin An Say Thank You For Wakin Me Up...I Didn't Know That BlackBerry Had That Strong App To Wake Up People
12060,u,QuickPull,BlackBerry,Blackberry,ichaRianna,Running a @QuickPull on my BlackBerry. Brb!
12061,negative,Twitter for BlackBerry??,BlackBerry,Blackberry,Shannonkatexo,never again will I make the mistake of getting a Blackberry #pieceofshit
